jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,quemNegouEnvido,quemGanhouEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemGanhouFlor,quemTruco,quemRetruco,quemValeQuatro,quemNegouTruco,quemGanhouTruco,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo
2,3,2,1,3,4,46,46,46,46,2,1,1,0,1,0,29,2,1,0,0,0,0,0,0,0,0,1,2,1,1
2,12,6,1,12,8,46,46,46,46,1,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,4,1,2
2,42,12,8,46,46,46,46,46,46,1,1,1,0,0,2,7,1,2,0,0,0,0,1,0,0,2,1,1,2,3
2,50,12,4,12,16,4,7,50,2,2,2,1,0,1,0,28,2,1,0,0,0,0,2,1,0,0,2,3,4,4
2,24,24,3,46,46,46,46,46,46,1,1,1,0,2,0,6,1,2,0,0,0,0,1,0,0,2,1,2,4,1
2,16,8,4,16,4,15,15,15,15,1,2,2,2,0,0,7,1,2,0,0,0,0,2,0,0,1,2,4,2,3
2,16,12,1,12,8,1,8,16,4,1,2,1,0,2,0,25,1,2,0,0,0,0,1,0,0,0,1,3,4,4
2,7,2,1,2,7,7,6,1,3,2,1,2,1,0,0,24,2,1,0,0,0,0,0,0,0,0,2,2,3,2
2,7,7,2,7,16,2,8,7,4,2,2,1,0,2,0,5,1,2,0,0,0,0,2,1,0,0,2,3,2,1
2,16,16,2,2,2,15,15,15,15,0,2,2,0,0,0,27,0,0,2,0,0,0,2,0,0,1,2,3,1,3
2,3,2,2,2,8,15,15,15,15,2,2,2,0,0,1,31,2,1,0,0,0,0,2,0,0,1,2,3,3,2
2,42,24,12,42,24,46,46,46,46,1,1,1,0,0,2,24,1,2,0,0,0,0,1,0,0,2,1,1,2,2
2,8,4,3,3,16,8,3,4,2,2,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,4,3
2,12,7,1,7,50,1,8,12,2,2,2,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,2,1,3
2,24,3,2,24,24,2,16,3,12,0,2,2,2,0,0,6,1,2,0,0,0,0,2,0,0,0,2,2,4,3
2,8,6,1,15,0,15,0,15,0,2,2,2,0,0,0,20,0,0,0,0,0,0,2,0,0,1,2,4,4,1
2,24,7,1,46,46,46,46,46,46,1,1,1,0,2,0,4,1,2,0,0,0,0,1,0,0,2,1,4,2,3
2,8,6,1,8,6,46,46,46,46,1,1,1,1,0,0,20,2,1,0,0,0,0,1,0,0,2,1,3,3,2
2,52,7,1,46,46,46,46,46,46,1,1,1,0,0,0,24,0,0,2,0,0,0,1,0,0,2,1,1,4,4
2,24,8,7,46,46,46,46,46,46,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,1,2,4,3
2,12,3,2,2,3,46,46,46,46,2,1,1,2,0,1,27,2,1,0,0,0,0,0,0,0,0,1,2,2,1
2,52,6,1,6,12,1,6,52,2,2,2,1,2,0,0,21,1,2,0,0,0,0,2,1,0,0,2,1,1,4
2,24,7,2,2,1,46,46,46,46,1,1,1,2,1,0,28,2,1,0,0,0,0,1,0,0,2,1,3,4,3
2,24,2,2,24,1,2,2,15,46,1,0,2,2,0,1,28,2,1,0,0,0,0,1,2,0,0,1,4,4,1
2,16,16,1,15,0,15,0,15,0,2,2,2,2,0,1,26,2,1,0,0,0,0,2,0,0,1,2,3,2,3
2,24,16,8,8,1,16,12,15,46,1,1,2,2,0,0,22,1,2,0,0,0,0,1,0,0,0,1,4,3,3
2,16,6,3,46,46,46,46,46,46,1,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,2,1,1,2,4
2,7,6,3,46,46,46,46,46,46,1,1,1,2,0,0,26,0,1,0,0,0,0,1,0,0,2,1,3,1,1
2,12,3,2,12,50,3,8,2,7,2,2,2,1,0,0,26,2,1,0,0,0,0,2,1,0,0,2,2,3,2
2,8,2,1,8,3,15,15,15,15,1,2,2,2,0,1,29,2,1,0,0,0,0,2,0,0,1,2,1,3,3
2,8,7,1,15,0,15,0,15,0,2,2,2,2,0,0,24,1,2,0,0,0,0,2,0,0,1,2,3,4,4
2,8,8,7,7,24,8,3,8,2,2,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,1,3
2,42,16,7,7,2,46,46,46,46,1,1,1,2,0,0,22,0,2,0,0,0,0,1,0,0,2,1,1,4,4
2,24,16,3,16,7,3,6,24,3,1,2,1,0,0,1,29,2,1,0,0,0,0,2,0,0,0,1,3,1,3
2,52,12,3,12,40,3,24,52,2,2,2,1,2,0,0,6,1,2,0,0,0,0,1,0,0,0,2,1,2,3
2,50,8,4,50,40,8,24,4,24,1,2,2,0,2,0,27,1,2,1,0,0,1,2,1,0,0,2,3,3,3
2,50,16,8,15,0,15,0,15,0,2,2,2,2,0,0,22,0,1,0,0,0,0,2,0,0,1,2,3,2,2
2,6,6,1,15,0,15,0,15,0,2,2,2,0,0,0,24,0,0,0,0,0,0,2,0,0,1,2,2,1,1
2,24,8,3,15,0,15,0,15,0,2,2,2,2,0,0,6,1,2,0,0,0,0,2,0,0,1,2,1,4,2
2,40,7,1,7,7,40,16,15,46,0,1,2,2,0,1,31,2,1,0,0,0,0,2,1,0,0,1,2,4,2
2,24,6,3,6,6,24,7,15,46,0,1,2,1,0,0,6,2,1,0,0,0,0,1,0,0,0,1,2,3,1
2,24,6,3,46,46,46,46,46,46,1,1,1,0,0,1,26,2,1,0,0,0,0,1,0,0,2,1,2,4,4
2,42,6,1,46,46,46,46,46,46,1,1,1,0,2,0,31,1,2,0,0,0,0,1,0,0,2,1,1,3,1
2,12,7,7,15,0,15,0,15,0,2,2,2,2,0,0,21,0,2,0,0,0,0,2,0,0,1,2,4,4,2
2,6,2,2,15,0,15,0,15,0,2,2,2,0,0,2,5,1,2,0,0,0,0,2,0,0,1,2,2,1,3
2,16,8,8,8,2,46,46,46,46,1,1,1,0,0,2,2,1,2,0,0,0,0,1,0,0,2,1,4,1,2
2,8,6,2,8,1,46,46,46,46,1,1,1,0,2,0,5,1,2,0,0,0,0,1,0,0,2,1,4,1,2
2,24,24,6,6,2,46,46,46,46,1,1,1,1,0,0,23,2,1,0,0,0,0,0,0,0,0,1,3,2,2
2,50,12,1,12,7,15,15,15,15,1,2,2,0,0,1,25,2,1,0,0,0,0,1,2,0,1,2,3,4,4
2,7,3,2,15,0,15,0,15,0,2,2,2,0,2,0,6,1,2,0,0,0,0,2,0,0,1,2,3,4,2
2,24,12,7,46,46,46,46,46,46,1,1,1,0,0,2,3,1,2,0,0,0,0,2,1,0,2,1,3,4,2
2,52,42,7,46,46,46,46,46,46,1,1,1,2,1,0,28,2,1,0,0,0,0,1,0,0,2,1,1,1,3
2,16,16,3,3,1,46,46,46,46,1,1,1,2,0,0,6,1,2,0,0,0,0,1,0,0,2,1,1,2,3
2,7,6,4,7,16,15,15,15,15,2,2,2,0,0,0,7,0,0,0,0,0,0,2,0,0,1,2,2,3,4
2,6,2,2,46,46,46,46,46,46,1,1,1,2,0,0,5,1,2,0,0,0,0,1,0,0,2,1,3,4,1
2,12,8,1,46,46,46,46,46,46,1,1,1,2,0,0,4,1,2,0,0,0,0,1,0,0,2,1,4,3,2
2,3,2,2,46,46,46,46,46,46,1,1,1,2,0,0,6,1,2,0,0,0,0,1,0,0,2,1,2,4,1
2,24,6,1,46,46,46,46,46,46,1,1,1,1,0,0,24,2,1,0,0,0,0,1,0,0,2,1,1,2,2
2,6,6,4,6,24,4,16,15,15,2,2,2,0,0,1,27,2,1,0,0,0,0,2,1,0,0,2,3,2,3
2,7,6,3,7,3,46,46,46,46,1,1,1,2,0,0,26,0,1,0,0,0,0,1,0,0,2,1,4,1,4
2,40,24,24,24,16,40,12,15,46,1,1,2,0,0,1,30,2,1,0,0,0,0,2,1,0,0,1,2,2,1
2,24,16,8,46,46,46,46,46,46,1,1,1,0,0,0,22,0,0,1,0,0,1,1,0,0,2,1,1,1,1
2,12,12,7,7,3,12,8,15,46,1,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,4,1
2,24,8,6,46,46,46,46,46,46,1,1,1,2,0,0,3,1,2,0,0,0,0,1,0,0,2,1,2,3,4
2,16,7,6,16,7,6,6,15,46,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,2
2,24,2,1,46,46,46,46,46,46,1,1,1,0,2,0,28,1,2,0,0,0,0,1,0,0,2,1,1,1,3
2,16,6,3,16,7,46,46,46,46,1,1,1,1,0,0,28,2,1,0,0,0,0,1,0,0,2,1,2,3,2
2,42,8,8,8,3,46,46,46,46,1,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,2,1,1,2,3
2,52,16,4,46,46,46,46,46,46,1,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,2,1,1,2,4
2,16,12,1,46,46,46,46,46,46,1,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,3,4,2
2,52,16,12,12,50,16,24,52,8,2,2,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,2,1,3,2
2,7,4,1,46,46,46,46,46,46,1,1,1,2,0,1,31,2,1,0,0,0,0,1,0,0,2,1,2,3,3
2,40,24,7,46,46,46,46,46,46,1,1,1,1,0,0,7,2,1,0,0,0,0,1,0,0,2,1,2,1,3
2,24,12,4,12,52,4,8,24,1,2,2,1,2,0,0,24,0,2,0,0,0,0,2,1,0,0,2,2,2,3
2,24,24,3,24,42,3,16,24,3,2,2,1,1,0,0,6,2,1,0,0,0,0,1,0,0,0,2,4,3,2
2,16,12,8,12,3,46,46,46,46,1,1,1,1,0,0,23,2,1,0,0,0,0,1,0,0,2,1,4,4,1
2,50,24,1,46,46,46,46,46,46,1,1,1,2,0,0,4,1,2,0,0,0,0,1,0,0,2,1,3,1,4
2,52,6,4,46,46,46,46,46,46,1,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,2,1,1,3,4
2,6,6,2,6,1,46,46,46,46,1,1,1,1,0,0,25,2,1,0,0,0,0,1,0,0,2,1,3,2,2
2,24,16,7,7,2,46,46,46,46,1,1,1,1,0,0,25,2,1,0,0,0,0,1,0,0,2,1,3,3,1
2,24,6,1,46,46,46,46,46,46,1,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,3,4,2
2,40,16,6,6,52,16,3,40,1,2,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,0,1,2,1,3
2,7,6,1,7,24,6,16,15,15,2,2,2,2,0,0,20,1,2,0,0,0,0,0,0,0,0,2,2,2,1
2,8,2,2,8,50,2,16,2,7,2,2,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,4,2,3
2,40,24,16,46,46,46,46,46,46,1,1,1,0,1,0,30,2,1,0,0,0,0,1,2,1,2,1,2,2,1
2,42,24,8,24,40,8,24,42,16,2,2,1,0,2,0,7,1,2,0,0,0,0,2,1,0,0,2,1,2,4
2,8,6,3,6,16,3,16,8,2,2,2,1,0,0,1,26,2,1,0,0,0,0,0,0,0,0,2,2,1,1
2,16,12,8,46,46,46,46,46,46,1,1,1,0,0,0,21,0,0,0,0,0,0,1,0,0,2,1,3,2,2
2,16,8,1,16,42,1,24,8,7,2,2,1,1,0,0,22,2,1,0,0,0,0,1,0,0,0,2,3,3,2
2,6,1,1,15,0,15,0,15,0,2,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,1,2,3,4,1
2,24,16,6,6,24,16,7,46,46,2,1,1,2,0,0,23,1,2,0,0,0,0,2,1,0,2,1,4,1,4
2,52,16,7,46,46,46,46,46,46,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,2,3
2,8,4,3,3,40,8,16,4,7,2,2,2,1,0,0,7,2,1,0,0,0,0,2,0,0,0,2,3,4,2
2,42,40,3,46,46,46,46,46,46,1,1,1,2,0,1,33,2,1,0,0,0,0,1,0,0,2,1,1,2,1
2,24,16,16,46,46,46,46,46,46,1,1,1,2,0,0,3,1,2,0,0,0,0,1,0,0,2,1,1,4,3
2,16,7,2,2,1,46,46,46,46,1,1,1,2,0,0,22,0,2,0,0,0,0,1,0,0,2,1,3,3,1
2,12,8,1,1,1,46,46,46,46,0,1,1,2,0,0,25,0,2,0,0,0,0,1,0,0,2,1,2,4,2
2,3,2,2,2,24,3,1,2,1,2,1,1,1,0,0,6,2,1,0,0,0,0,2,0,0,0,1,2,3,4
2,50,6,2,2,24,6,24,50,2,2,2,1,2,0,0,21,0,2,0,0,0,0,0,0,0,0,2,3,3,1
2,24,2,1,15,0,15,0,15,0,2,2,2,0,0,0,29,0,0,0,0,0,0,2,0,0,1,2,3,2,2
2,24,7,3,15,0,15,0,15,0,2,2,2,0,0,0,29,0,0,0,0,0,0,2,0,0,1,2,1,4,1
2,16,7,6,15,0,15,0,15,0,2,2,2,0,0,0,22,0,0,0,0,0,0,2,0,0,1,2,4,2,4
2,24,16,12,12,40,16,2,24,1,2,1,1,1,0,0,25,2,1,0,0,0,0,1,0,0,0,1,3,3,4
2,16,12,2,2,24,12,16,15,15,2,2,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,4,2,3
2,52,4,3,3,50,52,16,4,7,2,1,2,2,0,1,27,2,1,0,0,0,0,2,1,2,0,2,1,3,1
2,12,8,7,15,0,15,0,15,0,2,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,4,2,3
2,7,6,1,1,16,6,4,7,3,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,3
2,16,8,6,8,12,16,1,46,46,2,1,1,0,0,0,20,0,0,1,0,0,1,2,1,0,2,1,3,3,3
2,24,8,6,15,0,15,0,15,0,2,2,2,0,0,0,3,0,0,0,0,0,0,2,0,0,1,2,4,2,1
2,16,16,1,1,24,10,10,10,10,2,2,2,2,0,0,4,1,2,0,0,0,0,2,0,0,0,2,2,3,1
2,42,6,2,2,2,6,8,15,15,0,2,2,0,2,0,7,1,2,0,0,0,0,2,1,0,0,2,1,4,3
2,24,7,2,7,24,2,3,24,3,2,2,1,0,0,1,25,2,1,0,0,0,0,2,1,0,0,2,3,2,2
2,16,7,4,16,3,46,46,46,46,1,1,1,0,1,2,29,2,1,0,0,0,0,1,0,0,2,1,4,1,4
2,7,7,4,46,46,46,46,46,46,1,1,1,0,1,0,27,2,1,0,0,0,0,1,0,0,2,1,3,4,4
2,50,4,3,4,7,15,15,15,15,2,2,2,0,0,0,7,0,0,0,0,0,0,2,1,2,1,2,3,4,1
2,40,24,2,40,24,2,16,24,12,1,2,1,2,1,0,30,2,1,0,0,0,0,1,0,0,0,1,2,2,3
2,24,16,8,8,24,24,12,16,6,2,1,1,1,0,0,22,2,1,0,0,0,0,2,1,2,0,1,2,4,4
2,24,3,1,15,0,15,0,15,0,2,2,2,2,0,0,6,1,2,0,0,0,0,2,0,0,1,2,2,1,4
2,42,12,2,12,24,2,6,42,3,2,2,1,0,0,1,26,2,1,0,0,0,0,1,0,0,0,2,1,2,2
2,24,16,16,16,3,24,6,15,46,1,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,3,4
2,16,8,6,46,46,46,46,46,46,1,1,1,0,0,0,20,0,0,0,0,0,0,1,0,0,2,1,3,4,4
2,8,7,6,46,46,46,46,46,46,1,1,1,0,0,0,20,0,0,0,0,0,0,1,0,0,2,1,4,1,4
2,40,16,3,3,3,46,46,46,46,0,1,1,2,0,0,7,1,2,0,0,0,0,2,1,0,2,1,2,1,3
2,7,6,1,1,2,15,15,15,15,2,2,2,0,0,2,4,1,2,0,0,0,0,2,0,0,1,2,4,1,3
2,52,7,1,52,3,15,15,15,15,1,2,2,1,0,0,21,2,1,0,0,0,0,2,0,0,1,2,1,1,2
2,3,2,1,2,12,15,15,15,15,2,2,2,1,0,0,30,2,1,0,0,0,0,2,0,0,1,2,1,2,1
2,16,6,1,16,6,46,46,46,46,1,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,1,2,3
2,52,40,7,7,1,46,46,46,46,1,1,1,2,0,1,27,2,1,0,0,0,0,1,0,0,2,1,1,2,2
2,24,7,7,7,24,24,16,7,4,2,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,2,1,3
2,7,3,2,15,0,15,0,15,0,2,2,2,0,0,0,6,0,0,0,0,0,0,2,0,0,1,2,1,4,3
2,24,16,8,16,3,46,46,46,46,1,1,1,2,0,0,23,1,2,0,0,0,0,1,0,0,2,1,4,2,4
2,52,16,16,16,3,46,46,46,46,1,1,1,0,0,0,23,0,0,2,0,0,0,1,0,0,2,1,1,2,1
2,6,4,2,4,1,46,46,46,46,1,1,1,0,1,0,32,2,1,0,0,0,0,1,0,0,2,1,4,3,3
2,24,7,2,46,46,46,46,46,46,1,1,1,2,0,0,5,1,2,0,0,0,0,1,0,0,2,1,3,4,1
2,7,4,2,2,52,4,42,7,2,2,2,1,2,0,1,32,2,1,0,0,0,0,1,0,0,0,2,4,3,3
2,42,40,6,46,46,46,46,46,46,1,1,1,2,0,1,27,2,1,0,0,0,0,1,0,0,2,1,1,2,2
2,42,24,7,46,46,46,46,46,46,1,1,1,0,0,0,7,0,0,2,0,0,0,1,0,0,2,1,1,3,4
2,52,16,8,46,46,46,46,46,46,1,1,1,2,0,0,22,0,2,1,0,0,1,1,0,0,2,1,1,1,1
2,40,6,2,2,7,15,15,15,15,2,2,2,1,0,0,27,2,1,0,0,0,0,2,0,0,1,2,2,2,1
2,8,7,2,8,24,7,24,2,6,2,2,2,2,0,0,25,1,2,0,0,0,0,2,0,0,0,2,2,4,4
2,7,6,6,6,3,46,46,46,46,1,1,1,2,0,0,20,1,2,0,0,0,0,1,0,0,2,1,1,2,1
2,7,7,3,3,8,7,7,7,1,2,0,1,2,0,0,6,1,2,0,0,0,0,1,0,0,0,2,3,4,2
2,24,2,1,46,46,46,46,46,46,1,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,2,1,4,2,3
2,24,8,2,8,7,2,6,24,1,1,2,1,2,0,0,5,1,2,0,0,0,0,1,0,0,0,1,2,3,4
2,6,3,1,1,2,15,15,15,15,2,2,2,2,0,0,6,1,2,0,0,0,0,2,0,0,1,2,2,1,4
2,16,12,1,46,46,46,46,46,46,1,1,1,2,0,0,25,0,2,1,0,0,1,1,0,0,2,1,2,2,2
2,16,3,1,16,12,46,46,46,46,1,1,1,2,0,1,28,2,1,0,0,0,0,1,0,0,2,1,1,1,4
2,3,2,2,2,16,3,1,2,1,2,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,3,4
2,2,2,1,2,6,15,15,15,15,2,2,2,2,1,0,29,2,1,0,0,0,0,2,0,0,1,2,1,4,4
2,50,8,6,6,3,46,46,46,46,1,1,1,0,0,1,20,2,1,0,0,0,0,1,2,1,2,1,3,4,4
2,12,7,2,7,40,2,1,12,1,2,1,1,2,0,0,25,0,2,0,0,0,0,1,0,0,0,1,2,1,1
2,50,24,12,46,46,46,46,46,46,1,1,1,2,0,0,3,1,2,0,0,0,0,1,0,0,2,1,3,2,4
2,7,6,4,7,7,46,46,46,46,0,1,1,2,0,1,27,2,1,0,0,0,0,1,0,0,2,1,3,4,4
2,24,6,4,46,46,46,46,46,46,1,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,2,1,1,2,3
2,24,24,4,46,46,46,46,46,46,1,1,1,0,0,2,30,0,2,0,0,0,0,1,0,0,2,1,1,3,3
2,52,1,1,1,3,46,46,46,46,2,1,1,0,0,0,25,0,0,2,0,0,0,1,0,0,2,1,1,1,2
2,2,1,1,2,4,1,8,15,15,2,2,2,0,0,1,29,2,1,0,0,0,0,0,0,0,0,2,4,1,4
2,52,12,3,12,4,46,46,46,46,1,1,1,0,0,1,27,2,1,0,0,0,0,1,0,0,2,1,1,2,2
2,42,40,7,46,46,46,46,46,46,1,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,2,1,1,2,4
2,3,2,1,2,12,15,15,15,15,2,2,2,2,0,1,29,2,1,0,0,0,0,2,0,0,1,2,4,3,3
2,24,6,1,6,6,46,46,46,46,0,1,1,2,0,1,27,2,1,0,0,0,0,1,0,0,2,1,1,3,1
2,16,3,1,46,46,46,46,46,46,1,1,1,2,0,0,6,1,2,0,0,0,0,1,0,0,2,1,3,1,2
2,16,12,8,46,46,46,46,46,46,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,3,4,2
2,16,8,2,46,46,46,46,46,46,1,1,1,2,0,0,5,1,2,0,0,0,0,1,0,0,2,1,3,4,1
2,24,8,3,8,2,46,46,46,46,1,1,1,0,0,2,6,1,2,0,0,0,0,1,0,0,2,1,2,1,4
2,24,12,12,12,2,24,24,15,46,1,0,2,0,0,2,24,1,2,0,0,0,0,1,0,0,0,1,4,4,2
2,24,16,4,16,2,46,46,46,46,1,1,1,2,0,0,25,0,1,0,0,0,0,1,0,0,2,1,1,1,3
2,8,7,6,6,3,46,46,46,46,1,1,1,2,0,0,20,1,2,0,0,0,0,1,0,0,2,1,4,2,2
2,3,2,1,3,16,1,7,2,1,2,2,1,2,0,1,29,2,1,0,0,0,0,0,0,0,0,2,4,2,2
2,7,3,1,15,0,15,0,15,0,2,2,2,2,0,1,30,2,1,0,0,0,0,2,0,0,1,2,2,1,1
2,52,16,6,6,2,46,46,46,46,1,1,1,1,0,0,22,2,1,0,0,0,0,1,0,0,2,1,1,4,4
2,4,2,1,4,24,2,12,15,15,2,2,2,2,0,0,32,0,1,0,0,0,0,0,0,0,0,2,3,3,4
2,12,2,1,15,0,15,0,15,0,2,2,2,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,2,1,4
2,40,8,4,46,46,46,46,46,46,1,1,1,1,0,0,27,2,1,0,0,0,0,1,0,0,2,1,2,3,3
2,24,4,1,15,0,15,0,15,0,2,2,2,2,0,0,7,1,2,0,0,0,0,2,0,0,1,2,1,4,3
2,24,3,1,3,3,46,46,46,46,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,1,2
2,7,7,6,15,0,15,0,15,0,2,2,2,0,0,2,20,1,2,0,0,0,0,2,0,0,1,2,2,1,2
2,8,6,1,15,0,15,0,15,0,2,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,1,2,2,4,1
2,24,8,2,8,3,46,46,46,46,1,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,2,1,2,1,4
2,42,12,8,46,46,46,46,46,46,1,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,2,1,1,4,3
2,40,16,16,46,46,46,46,46,46,1,1,1,0,2,0,29,0,2,0,0,0,0,1,0,0,2,1,2,4,2
2,8,4,1,1,2,15,15,15,15,2,2,2,0,0,2,31,0,1,0,0,0,0,1,2,0,1,2,2,4,4
2,8,1,1,1,24,15,15,15,15,2,2,2,2,0,0,4,1,2,0,0,0,0,2,0,0,1,2,2,1,3
2,24,12,6,6,16,12,16,15,15,2,2,2,2,0,0,23,0,1,0,0,0,0,1,0,0,0,2,4,2,4
2,8,7,6,7,24,6,12,8,4,2,2,1,1,0,0,20,2,1,0,0,0,0,0,0,0,0,2,4,2,2
2,42,4,4,4,16,15,15,15,15,2,2,2,2,0,0,7,1,2,0,0,0,0,2,0,0,1,2,1,4,3
2,7,3,3,3,3,15,15,15,15,0,2,2,1,0,0,6,2,1,0,0,0,0,2,0,0,1,2,2,1,3
2,16,12,2,46,46,46,46,46,46,1,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,2,1,4,2,3
2,12,8,7,7,2,8,8,15,46,1,0,2,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,2,1,3
2,16,7,3,46,46,46,46,46,46,1,1,1,0,0,0,22,0,0,0,0,0,0,1,2,1,2,1,2,2,3
2,3,2,2,2,16,3,6,2,1,2,2,1,2,0,1,31,2,1,0,0,0,0,0,0,0,0,2,1,1,3
2,2,2,1,1,12,15,15,15,15,2,2,2,2,1,0,29,2,1,0,0,0,0,2,0,0,1,2,2,3,3
2,42,16,16,16,8,46,46,46,46,1,1,1,0,2,0,29,1,2,0,0,0,0,1,0,0,0,1,1,2,1
2,42,8,3,8,40,3,6,42,3,2,2,1,0,2,0,7,1,2,0,0,0,0,1,2,2,0,2,1,3,4
2,40,7,1,7,6,15,15,15,15,1,2,2,0,0,2,27,0,1,0,0,0,0,1,2,0,1,2,2,2,1
2,3,2,1,15,0,15,0,15,0,2,2,2,0,0,0,29,0,0,0,0,0,0,2,0,0,1,2,4,2,2
2,8,8,8,15,0,15,0,15,0,2,2,2,2,0,0,0,1,2,0,0,0,0,2,0,0,1,2,2,1,3
2,8,8,3,8,2,46,46,46,46,1,1,1,2,0,0,6,1,2,0,0,0,0,1,0,0,2,1,4,3,2
2,6,2,1,2,16,15,15,15,15,2,2,2,2,0,0,5,1,2,0,0,0,0,2,0,0,1,2,3,2,4
2,24,12,1,15,0,15,0,15,0,2,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,1,2,1,2,3
2,6,2,2,15,0,15,0,15,0,2,2,2,2,0,0,25,0,2,0,0,0,0,2,0,0,1,2,2,4,2
2,8,8,3,46,46,46,46,46,46,1,1,1,0,0,0,26,0,0,2,0,0,0,1,0,0,2,1,4,2,4
2,24,16,8,46,46,46,46,46,46,1,1,1,2,0,0,22,1,2,1,0,0,1,1,0,0,2,1,1,1,1
2,8,6,3,6,6,8,7,15,46,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,4,3
2,52,40,24,46,46,46,46,46,46,1,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,2,1,1,2,3
2,50,24,8,8,1,24,12,15,46,1,1,2,1,0,0,21,2,1,0,0,0,0,2,1,0,0,1,3,2,3
2,8,7,1,7,42,1,6,8,6,2,2,1,2,0,0,24,1,2,0,0,0,0,2,0,0,0,2,1,2,1
2,42,16,16,46,46,46,46,46,46,1,1,1,0,0,0,29,0,0,2,0,0,0,1,0,0,2,1,1,4,1
2,40,16,1,16,4,46,46,46,46,1,1,1,0,0,2,29,1,2,0,0,0,0,1,0,0,2,1,2,2,4
2,8,3,1,3,4,10,10,10,10,2,2,2,2,0,0,24,1,2,0,0,0,0,0,0,0,0,2,2,1,2
2,16,7,2,16,24,2,7,7,7,2,2,0,0,0,1,27,2,1,0,0,0,0,2,0,0,0,2,2,4,2
2,12,4,1,1,24,12,4,4,2,2,1,1,1,0,0,28,2,1,0,0,0,0,0,0,0,0,1,4,4,2
2,40,12,4,46,46,46,46,46,46,1,1,1,2,1,0,28,2,1,0,0,0,0,1,0,0,2,1,2,2,4
2,12,6,3,15,0,15,0,15,0,2,2,2,0,0,2,6,1,2,0,0,0,0,2,0,0,1,2,4,2,1
2,16,12,8,8,2,46,46,46,46,1,1,1,2,0,0,22,1,2,0,0,0,0,1,0,0,2,1,3,4,3
2,52,6,3,46,46,46,46,46,46,1,1,1,2,0,0,21,1,2,0,0,0,0,2,1,0,2,1,1,1,2
2,8,3,1,3,3,15,15,15,15,0,2,2,2,0,0,6,1,2,0,0,0,0,2,0,0,1,2,4,1,3
2,12,8,8,46,46,46,46,46,46,1,1,1,1,0,0,21,2,1,0,0,0,0,1,0,0,2,1,2,4,2
2,12,6,2,6,12,2,7,12,1,2,2,1,1,0,0,21,2,1,0,0,0,0,1,0,0,0,2,4,4,2
2,50,8,3,8,8,50,12,15,46,0,1,2,0,0,1,27,2,1,0,0,0,0,2,0,0,0,1,3,2,3
