idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,saldoTruco,saldoEnvido,saldoFlor
7832,1,16,4,1,0,0,0,1,2,15,15,15,15,2,2,2,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,2,5,2,6,0,0,0,0,0,0,1,4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7836,1,16,7,2,0,0,0,2,6,7,8,15,15,2,2,2,0,1,0,25,21,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,5,11,6,13,0,0,0,0,0,0,2,1,1,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,2,1,0
7840,1,7,1,1,0,0,0,7,16,1,2,15,15,2,2,2,2,0,0,4,28,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,15,11,17,0,0,0,0,0,0,2,1,4,0,0,0,2,2,4,3,0,0,0,0,0,0,0,0,1,1,0
7845,2,12,8,3,0,0,0,15,0,15,0,15,0,2,2,2,2,0,1,27,28,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,18,23,20,24,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
7849,2,24,7,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,2,6,28,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,10,3,12,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7850,1,50,8,7,0,0,0,7,16,15,15,15,15,2,2,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,12,3,13,0,0,0,0,0,0,3,1,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0
7851,2,42,6,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,13,3,14,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7852,1,12,8,7,0,0,0,7,16,15,15,15,15,2,2,2,0,0,2,20,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,14,3,16,0,0,0,0,0,0,4,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0
7855,2,8,1,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,20,4,21,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7857,2,7,7,2,0,0,0,15,0,15,0,15,0,2,2,2,0,2,0,5,29,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,5,22,5,24,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7867,2,3,1,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,12,17,12,18,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7869,2,16,8,7,0,0,0,15,0,15,0,15,0,2,2,2,0,0,2,2,33,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,12,21,12,23,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7870,1,40,6,1,0,0,0,1,6,15,15,15,15,2,2,2,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,2,2,12,23,12,24,0,0,0,0,0,0,2,2,3,0,0,0,3,1,2,4,2,0,0,0,0,0,0,0,2,0,0
7874,2,16,2,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,1,26,29,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,7,4,9,5,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
7876,2,16,3,2,0,0,0,2,50,3,7,15,15,2,2,2,2,0,0,6,21,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,12,5,12,8,0,0,0,0,0,0,3,1,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,2,1,0
7877,1,16,8,4,0,0,0,4,16,15,15,15,15,2,2,2,0,2,0,7,31,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,2,2,12,8,12,11,0,0,0,0,0,0,1,2,4,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,2,1,0
7884,2,6,3,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,24,22,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,20,20,22,21,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
7887,1,4,3,2,0,0,0,4,7,15,15,15,15,2,2,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,3,4,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
7889,1,40,8,4,0,0,0,4,24,15,15,15,15,2,2,2,0,0,2,7,29,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,2,3,2,2,2,6,0,0,0,0,0,0,2,1,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,0
7893,1,50,6,2,0,0,0,6,7,15,15,15,15,2,2,2,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,2,3,8,6,8,9,0,0,0,0,0,0,3,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0
7894,2,16,8,4,0,0,0,8,24,16,24,15,15,2,2,2,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,8,9,8,11,0,0,0,0,0,0,2,1,3,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,2,0,0
7902,1,24,4,3,0,0,0,3,7,15,15,15,15,2,2,2,1,0,0,30,23,0,1,0,2,0,0,0,0,30,0,0,0,0,2,2,0,0,0,0,1,2,1,2,3,2,7,0,0,0,0,0,0,4,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
7914,1,8,6,3,0,0,0,3,16,15,15,15,15,2,2,2,0,0,0,26,30,0,0,0,1,0,0,0,26,0,1,26,0,0,2,2,0,0,0,0,1,2,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0
7931,2,3,2,2,0,0,0,2,8,15,15,15,15,2,2,2,0,0,1,31,24,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,4,1,5,0,0,0,0,0,0,3,3,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0
7941,2,8,6,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,8,22,8,23,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7945,1,3,1,1,0,0,0,1,6,15,15,15,15,2,2,2,2,0,0,6,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,2,2,2,4,0,0,0,0,0,0,4,2,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7951,1,2,2,1,0,0,0,1,2,2,3,15,15,2,2,2,1,0,2,29,31,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,8,13,11,0,0,0,0,0,0,1,4,4,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,1,2,0
7953,1,7,3,1,0,0,0,3,4,15,15,15,15,2,2,2,0,0,0,30,27,0,0,0,2,0,0,0,30,30,0,0,0,0,2,2,0,0,0,0,1,2,1,16,11,19,12,0,0,0,0,0,0,4,4,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
7958,1,6,3,1,0,0,0,3,6,15,15,15,15,2,2,2,2,0,0,6,24,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,1,6,3,0,0,0,0,0,0,1,2,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0
7961,2,16,16,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,1,26,29,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,12,4,14,5,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
7969,2,12,3,2,50,8,7,12,50,3,8,2,7,2,2,2,1,0,0,26,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,3,21,12,22,15,0,0,0,0,0,0,2,3,2,3,2,4,2,3,3,2,2,4,0,0,0,0,0,0,3,1,0
7974,2,8,7,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,24,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,2,3,4,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7975,1,2,2,2,0,0,0,2,3,15,15,15,15,2,2,2,0,0,2,5,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,4,3,6,0,0,0,0,0,0,4,2,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
7985,1,7,6,3,24,8,4,6,24,7,8,3,4,2,2,2,1,0,0,20,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,19,16,20,0,0,0,0,0,0,3,3,2,2,2,3,3,2,3,2,2,3,0,0,0,0,0,0,1,1,0
7986,2,50,16,8,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,22,21,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,16,20,18,21,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
7987,1,7,7,3,0,0,0,3,7,15,15,15,15,2,2,2,2,0,0,6,6,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,18,21,18,23,0,0,0,0,0,0,2,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0
7988,2,6,6,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,18,23,18,24,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7990,2,24,8,3,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,6,31,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7991,1,24,12,2,52,40,7,24,52,12,40,2,7,2,2,2,2,0,0,5,7,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,0,4,0,8,0,0,0,0,0,0,2,4,3,1,2,4,2,1,4,2,3,4,0,0,0,0,0,0,3,1,0
7993,1,24,3,2,0,0,0,2,6,15,15,15,15,2,2,2,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,8,5,9,0,0,0,0,0,0,4,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7997,1,24,3,1,40,4,2,24,40,3,4,1,2,2,2,2,1,0,2,29,32,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,12,10,12,18,0,0,0,0,0,0,1,1,3,2,3,2,1,2,1,3,3,2,0,0,0,0,0,0,3,5,0
7999,1,16,6,2,0,0,0,2,8,10,10,10,10,2,2,2,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,13,19,13,21,1,2,0,0,0,0,1,4,2,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,2,0,0
8002,2,12,7,7,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,21,29,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,16,23,16,24,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
8004,2,6,2,2,0,0,0,15,0,15,0,15,0,2,2,2,0,0,2,5,20,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8005,1,16,8,8,0,0,0,8,12,15,15,15,15,2,2,2,1,0,0,22,21,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,2,2,4,3,0,0,0,0,0,0,4,4,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0
8016,2,7,3,2,0,0,0,15,0,15,0,15,0,2,2,2,0,2,0,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,21,17,21,19,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8017,1,8,6,4,0,0,0,4,12,15,15,15,15,2,2,2,2,0,0,20,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,21,19,21,21,0,0,0,0,0,0,4,4,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0
8021,1,42,24,7,52,50,24,24,52,42,50,7,24,2,2,2,0,0,1,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,0,0,1,3,0,0,0,0,0,0,1,3,4,1,3,4,3,1,1,3,4,4,0,0,0,0,0,0,3,1,0
8023,1,16,8,6,0,0,0,6,24,15,15,15,15,2,2,2,1,0,0,20,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,4,3,5,4,0,0,0,0,0,0,4,3,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
8026,2,7,6,4,0,0,0,7,16,15,15,15,15,2,2,2,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,5,9,6,0,0,0,0,0,0,2,3,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8036,2,6,6,4,0,0,0,6,24,4,16,15,15,2,2,2,0,0,1,27,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,3,22,16,23,19,0,0,0,0,0,0,3,2,3,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,3,1,0
8037,1,3,2,1,0,0,0,2,6,15,15,15,15,2,2,2,0,0,2,6,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,23,19,23,21,0,0,0,0,0,0,2,4,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0
8056,1,16,12,1,0,0,0,1,7,15,15,15,15,2,2,2,2,0,0,4,6,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,4,2,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
8060,1,16,1,1,0,0,0,1,6,15,15,15,15,2,2,2,1,0,2,26,28,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,4,3,4,6,0,0,0,0,0,0,4,4,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,2,0
8066,1,3,3,1,0,0,0,1,4,3,7,15,15,2,2,2,0,0,0,6,27,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,1,16,7,16,11,0,0,0,0,0,0,4,2,1,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,1,0,0
8073,1,42,4,3,0,0,0,3,16,15,15,15,15,2,2,2,0,0,1,33,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,1,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0
8088,2,7,6,1,0,0,0,7,24,6,16,15,15,2,2,2,2,0,0,20,24,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,9,22,11,0,0,0,0,0,0,2,2,1,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,1,1,0
8090,2,8,2,2,50,16,7,8,50,2,16,2,7,2,2,2,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,22,12,22,14,0,0,0,0,0,0,4,2,3,3,4,3,4,3,3,4,3,3,0,0,0,0,0,0,2,0,0
8091,1,24,6,4,0,0,0,4,8,15,15,15,15,2,2,2,0,0,1,30,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,2,2,22,14,23,16,0,0,0,0,0,0,4,2,4,0,0,0,4,2,4,1,2,0,0,0,0,0,0,0,2,1,0
8099,1,50,12,6,0,0,0,6,24,15,15,15,15,2,2,2,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,2,3,10,7,10,10,0,0,0,0,0,0,3,4,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0
8101,1,3,2,1,0,0,0,3,6,15,15,15,15,2,2,2,0,0,0,29,21,0,0,0,1,0,0,0,35,0,1,35,0,0,2,2,0,0,0,0,1,2,1,11,12,14,13,0,0,0,0,0,0,4,4,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
8102,2,6,1,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,14,13,14,14,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8103,1,16,7,2,0,0,0,2,4,15,15,15,15,2,2,2,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,14,14,14,15,0,0,0,0,0,0,1,1,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
8108,2,8,4,3,40,16,7,3,40,8,16,4,7,2,2,2,1,0,0,7,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,20,17,21,19,0,0,0,0,0,0,3,4,2,2,3,1,2,2,3,3,4,1,0,0,0,0,0,0,2,1,0
8114,1,40,3,1,0,0,0,1,4,3,6,15,15,2,2,2,1,0,0,30,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,8,5,9,7,0,0,0,0,0,0,2,1,1,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,2,1,0
8126,2,24,2,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,0,4,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8128,2,24,7,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,5,1,5,2,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8130,2,16,7,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,6,3,6,4,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8134,2,16,12,2,0,0,0,2,24,12,16,15,15,2,2,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,11,6,11,8,0,0,0,0,0,0,4,2,3,0,0,0,3,4,2,3,0,0,0,0,0,0,0,0,2,0,0
8135,1,3,2,1,0,0,0,1,6,15,15,15,15,2,2,2,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,11,8,11,9,0,0,0,0,0,0,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8138,2,12,8,7,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,13,17,13,18,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8144,2,24,8,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,21,21,21,22,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8147,2,16,16,1,0,0,0,1,24,10,10,10,10,2,2,2,2,0,0,4,24,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,3,0,6,1,2,0,0,0,0,2,3,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,2,1,0
8157,2,50,4,3,0,0,0,4,7,15,15,15,15,2,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,2,3,22,16,22,19,0,0,0,0,0,0,3,4,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
8161,1,7,2,1,0,0,0,2,7,15,15,15,15,2,2,2,1,0,0,29,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,1,7,2,0,0,0,0,0,0,1,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
8164,2,24,3,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,6,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,15,4,15,6,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8173,1,8,7,3,0,0,0,3,8,15,15,15,15,2,2,2,2,0,0,6,22,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,23,16,23,18,0,0,0,0,0,0,3,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
8176,2,7,6,1,0,0,0,1,2,15,15,15,15,2,2,2,0,0,2,4,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,1,1,3,0,0,0,0,0,0,4,1,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
8177,1,52,6,1,0,0,0,1,4,6,7,15,15,2,2,2,1,0,0,25,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,1,3,2,5,0,0,0,0,0,0,1,3,1,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,2,1,0
8180,2,3,2,1,0,0,0,2,12,15,15,15,15,2,2,2,1,0,0,30,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,8,4,9,0,0,0,0,0,0,1,2,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0
8181,1,6,3,1,7,7,4,3,7,6,7,1,4,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,9,4,10,0,0,0,0,0,0,4,1,3,3,3,4,1,3,4,3,3,4,0,0,0,0,0,0,1,0,0
8189,1,7,6,1,0,0,0,7,24,15,15,15,15,2,2,2,2,0,0,24,24,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,19,15,19,17,0,0,0,0,0,0,3,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0
8191,1,8,2,1,0,0,0,8,16,15,15,15,15,2,2,2,1,0,0,24,20,2,1,1,2,0,0,0,0,22,0,0,0,0,2,2,0,0,0,0,1,2,1,19,19,20,20,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8192,2,7,3,2,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,20,20,20,21,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8199,1,24,8,1,0,0,0,1,6,15,15,15,15,2,2,2,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,7,5,8,0,0,0,0,0,0,3,3,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0
8211,1,24,7,2,0,0,0,2,3,15,15,15,15,2,2,2,1,0,2,28,26,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,20,23,24,24,0,0,0,0,0,0,4,3,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,5,0
8215,2,40,6,2,0,0,0,2,7,15,15,15,15,2,2,2,1,0,0,27,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,11,1,12,2,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
